time,titlecount,summary,summlen
2021-12-17,11.0,"創意鈺創認購紅火,創惟義隆 四檔紅不讓,台指期 短線震盪加大,三竹籲投資人小心被騙,台睿股價周漲47% 冠興櫃,半導體蘋概可留意,驅動IC車用二極體轉強,專家操盤 平均報酬率36%,主動式台股基金規模增,蔡明彰 台股五大族群 聚焦,台積秒填息 台股多頭振奮",128.0
2021-12-18,18.0,"凱基台商天下 逆勢勝出,中鋼國產認購聚焦,電動車紡織 可留意,台股下季上看19,900,立凱東鋼 躋身交易十強,元大櫃買半導體N 強勢,原物料族群 買盤點火,新光鋼：春節後鋼市回溫,前十月國庫稅收 大增兩成,水泥後市 春節後明朗,貨櫃運價指數 連三周創高,回程亞洲…也要收附加費,宏碁陳俊聖看半導體 缺貨問題估下季改善,伺服器載板金融 還有戲,張安平：明年景氣不確定性最高,外資回補 台股尾盤爆量,高價股聚焦 主力點火,14檔雙低轉機股 法人搶",222.0
2021-12-19,37.0,"2022台北國際電玩展 預購開跑,人民幣 仍有升值動能,美元指數 後市將有支撐,日圓走貶壓力恐加大,富邦NASDAQ 擁題材,群益NBI生技 動能強,永豐中國科技50大 聚光,美股 伺機進場,陸股 輕倉操作,國泰AI+Robo 逢低買,元大台灣50 正向看待,元大台灣50反1 酌量布局,台股ETF 分批承接 不宜追高,矽創永豐13購03 紅不讓,元太群益16購02 潛利大,凡甲凱基15購03 有看頭,台表科中信16購01 聚焦,萬海 基本面靚 法人卡位,國碩 營運回升 股價衝高,雙魚座 工作運佳,劉良梅 青睞創惟矽創,翁士峻 選橘子大立光,田大為 押寶網龍傳奇,何基鼎 看好元太傳奇,何基鼎一檔賺28%,元富鄭文賢 挑AI雲端5G,華南儲祥生 回檔就低接,11月稅收入帳年增9%,台股明年前低後高 Q4爆發,攻智造 台達電24億併美商,還有一波熱炒 下季行情有影,首選半導體元宇宙,三個月兩度出手 強化版圖,台康乳癌藥申請美藥證,台幣匯率有望轉強,13檔受惠股 迎慶祝行情,年終淘金 跟著大戶押寶",451.0
2021-12-20,20.0,"欣興元太認購聚光,中鋼世紀鋼 押長天期,台指期 短線偏多操作,遊戲運輸面板 聚焦,電競NB鏈商機紅火,法人關愛股 扮多方要角,電動車5G產業 資金簇擁焦點,低基期高成長族群 吸睛,半導體航空 展望樂觀,科技股新商機引爆,玉山證授信串接MyData平臺,外資超前部署 大買中鋼,國產總太 業績可期,抗通膨概念股 題材熱炒,達新台肥 營運向上,中壽南紡 買盤加持,台中銀兆豐金 亮點,美物價指數將持續上揚,台股雙作帳抗美股黑天鵝,買盤卡位元月行情",221.0
2021-12-21,14.0,"靠自己 財務準備年輕化,中鴻中鋼構 四檔搶鏡,華擎技嘉 布局長天期,大立光泰鼎認購火,碩禾期 伺機操作,台指期 外資加碼空單,明年投資 聚焦成長股,NFT概念股 盤面亮點,雲端網通航運 有看頭,大陸股市 外資力捧,半導體三王 三外資按讚,台韓匯率死亡交叉 12年最大,38%民眾預期台股續漲,台股外資賣超 電傳攻守易位",159.0
2021-12-22,17.0,"當沖降稅減半 再延3年,聯發科智原認購悍,緯穎金像電 四檔聚光,台指期行情 高檔有撐,ABF電子標籤 動能強,中低價轉機股 吸睛,信驊金像電 多頭點火,押台股45% 搭配AI + 5G,台股紅火 資金搶進,配息商品 可攻可守,科技股高收債 優選,富邦特選高股息ETF 今掛牌上市,新光台股基金 攻元宇宙科技錢潮,賀鳴珩：創造多贏局面,外資沒放假 回補台股百億,神祕客買大立光 三天賺3千萬,當沖降稅 延長三年",204.0
2021-12-23,13.0,"嘉澤欣興 挑長天期,台指期 中性偏多看待,投信連買股 人氣匯聚,中小型題材股 勇,低基期族群 法人力捧,半導體電動車 聚光,新光投信台股基金 攻元宇宙大商機,國泰臺灣加權正2 周漲2.9%,台股基金受益人大增,高股息ETF規模大增,大立光帶頭 台股再現12千金,簡又新：留意氣候變遷風險,集團股撐盤 內資拚作帳",155.0
2021-12-24,15.0,"「議顏堂」比「宏荒」，陳耀祥裝視障？,康普聯茂 聚焦長天期,永續期 避險優選,期貨模擬交易賽 熱戰,半導體電動車 有看頭,台積登600元 概念股勇,興櫃電子漲勢帶勁,越股搶眼 資金追捧,美國REITs逢回加碼,多重收益資產 押55%資金,東協台股行情可期,基金募集潮 下月引爆,西安封城 記憶體報價淡定,永豐金財管數位 奪三大獎,台股內外資催動 衝關萬八",177.0
2021-12-25,17.0,"統一全球智聯網AIot 帶勁,金像電凡甲短線轉強,台積中鋼鴻海 人氣爆棚,富邦蘋果正二N 漲4.7%,ABF載板矽晶圓 紅火,鴻海印度擴產 加碼近百億,力積電毛利率挑戰5字頭,運動休閒股 營運露曙光,四大半導體學院 陸續啟動,蘋果帶動 業績注強心針,大摩：DRAM後市趨保守,台廠：現貨價揚 淡季不淡,台幣連四升 交投轉淡,勞動基金買台股 千億上膛,散戶歸隊 證券劃撥額攀次高,16檔強棒 抱過年,台股盤中創高 閃見萬八",210.0
2021-12-26,41.0,"嘉澤元大17購01 蓄勢衝,翁士峻 挑金像電華紙,美股 後市有撐,5G手機銷量衝 供應鏈樂,中鋼兆豐16購01 強強滾,何基鼎 看好元太立凱,富邦上証 逢低布局,元大台灣50 偏多看待,元大S&P500 拉回進場,燁輝 基本面佳 資金追捧,英國疫情升溫 英鎊有壓,15檔跨年贏家 一路發,國泰台灣5G+ 定期定額,聯發科凱基14購12 火紅,劉良梅 選台勝科群聯,人民幣 短線窄幅震盪,折疊機出貨暴增 三星大贏家,搶賺紅包 快押寶五大概念股,兆豐李秀利 防停利賣壓,美升息前 選股趨勢正在轉變,聯強 營運亮眼 股價衝高,小港松山飛浦東航班取消,台股定期定額 權王最熱門,Lexus NX新世代改款 5動力車型霸氣登台,天秤座 財運甚佳,內外資狂買族群 多頭指標,中美晶台新15購01 吸睛,長榮航拉升貨運運能 要將部分客機改貨機,陸股 醞釀反彈,統一FANG+ 伺機找買點,美元指數 區間波動格局,台股封關周 關鍵法說聚焦,年底拋匯熱 台幣易升難貶,花旗個金 富邦優先議約,田大為 青睞雷科錸寶,元大台灣50反1 謹慎操作,半導體運輸零股交易夯,商品ETF 利多加持 表現強勢",488.0
2021-12-27,25.0,"正隆榮成 聚焦長天期,南亞儒鴻認購搶鏡,台指期 短線中性偏多,股價拚上攻 靜待二轉機,矽智財電源管理IC聚焦,股價領先創高股 聚光,趨勢型成長股 擇優布局,IoT裝置車電概念 長線俏,高殖利率族群 吸睛,主題式ETF 績效亮眼,股押六成 優選大中華印度,跨國股票型 人氣王出爐,台股擁利基 法人喊進,台股投資展望 野村看好科技電動車,金融市場明年走康泰之路,台股2022 法人喊21,000點,元月效應…下個觀察點,南亞科聯發科 放閃,台積電穩懋 有看頭,玉晶光大單在手,三新概念股 虎年主打星,美國房市將自高檔降溫,智邦金寶 需求暢旺,配息型債券基金 提供穩定收入,台股小軋空行情 有影",294.0
2021-12-28,17.0,"啟碁智易認購發燒,金居聯茂 押逾百天,台指期 外資偏多布局,封關前 外資大買三族群,鋼鐵紡織航運可留意,投信連買 重押電子股,二線題材銅板股 吸睛,李明州 建構全方位投資平台,成長型資產 重押75%資金,台韓泰股 外資青睞,台股基金 下季有戲,ETF總規模2.1兆創高,新光台股基金聚焦新科技 績效亮眼,蔡家兄弟的堅持…看見成果,大立光下月12日除息,台股13千金 亞德客世芯入列,18,048點 台股衝上新高",205.0
2021-12-29,16.0,"台積聯發科認購火,國泰金強勢 錢景俏,台指期 短線高檔震盪,中美晶期 可布局,亞光今年拚賺半個股本,設備材料族群 點火,股票型商品 可重押八成,境外基金 股債雙漲,台股基金87檔淨值創高,明年景氣向上 伺機布局,金融傳產族群 投資亮點,台股ETF強強滾,台積市值增逾2兆元 冠台股,台幣封關價 上看25年新高,買美元賺匯差...不容易,台股衝衝衝 再寫五新高",179.0
2021-12-30,18.0,"健和興光寶科認購夯,帆宣家登 四檔強強滾,萬潤中砂 瞄準逾90天,股價創高族 法人追捧,資金力挺股 底氣足,電池模組PCB 可留意,太陽能股 交投熱點,布局新光台股基金 掌元宇宙趨勢商機,強勢資產市場 重押六成,循環理財投資 穩中求勝,國泰臺灣加權正2 搶鏡,主動型台股基金 創佳績,瑞鼎申購熱 將凍資2,000億,綠界承銷價突破千元,中壽今下市 承諾三不變,三資金加持 台股攻擺尾行情,央行出手 台幣微貶,三重作帳 聚焦五族群",214.0
2021-12-31,16.0,"台股漲幅冠居亞股 連3年逾2成,元富證總座 張清發接任,半導體石英元件 搶鏡,漢達周漲38% 稱冠興櫃,櫃買中小股 強勢收高,美高收債 明年還有戲,槓反型ETF 今年贏家,台股科技基金 年漲46%,台股豐收年 五大天王出列,中小股帶勁 電子優於傳產,壽險業近二月買股400億,台幣全年強升逾八角,台股明星賽 冠軍大賺九成,13千金再現 比價行情燒,京城銀打掉台開20億債權,台股封關 元月行情衝萬九",199.0
2022-01-01,15.0,"收起牛氣 2022虎虎生風難度高,嘆年終獎金 該怪疫情或怨入錯行,新光大三通 績效衝70%,兆豐富櫃200正二N稱冠,陽明富邦金力特 躋身十強,網通PCB自行車 聚焦,台新上看12個月 公股七個月,資金卡位 台股開紅盤看漲,市值暴增五大集團出列,外資布局 聚焦科技金融,大盤成交放量 當沖貢獻多,半導體運動用品股 帶勁,績優投信 喊買IC設計股,16檔SMART護體 衝鋒,美股能源漲翻天",194.0
2022-01-02,39.0,"群益曾炎裕 台積鏈優選,中信中國高股息 逢低買,日圓區間震盪格局,錢進法人買超股 搶賺紅包,總統宣示穩物價 打炒房,遠東新 接單火熱 股價向上,彰銀 獲利亮眼 法人力挺,京鼎中信17購01 有看頭,元大台灣50反1 適度布局,何基鼎 買達興材長園科,台股擂台Q1賽前戰報,擂台冠軍 何基鼎季賺65%,摩羯座 好運當頭,全力擴產 甩開陸系對手,泰鼎永豐16購03 強強滾,台股擂台 新賽季開打,上市櫃大賺 台股創新高有理,全新群益16購03 潛利大,元富鄭文賢 挑戰18,500點,電子外銷創10年新高 阿里巴巴剖析市場,展望2022 台灣經濟榮景藏隱憂,加幣紐元看升,美元指數 短線弱勢整理,永豐美國500大 分批進場,人民幣 量縮窄幅波動,通路：半導體漲價潮趨緩,李忠興 挑信紘科中砂,富邦特選高股息 題材熱,科技ETF 法人看多元月行情,沈永元 布局神基皇翔,國泰智能電動車 商機大,吳岳展 選高端疫苗勝一,洋基瑞鼎接力掛牌,陸股 動能減弱,台灣50台新16購01 聚焦,美股 拉回加碼,Mini LED進化 台鏈商機大,15檔元月行情首選 悍",474.0
2022-01-03,22.0,"小資族零股投資 專家點名4族群,力旺世芯 押長天期,光罩帆宣 四檔帶勁,南亞科威剛認購火,台指期 偏多操作,聯發科期 恐修正,短線股價具漲升動能,IC設計航運金融 聚光,獲利攀升股 買盤青睞,逢低布局 卡位紅包行情,顯卡面板亮眼,上市櫃16好漢 獲利衝高,DRAM族群股價有壓,大中華錢景佳,零股投資 聚焦四族群,市值激增股 短多買盤追捧,長榮萬海 法人力挺,陽明四維航 寫驚奇,鉅祥德微 投資亮點,美國就業市場持續改善,晶宏智原 火力全開,元月行情 內外資喊旺",231.0
2022-01-04,22.0,"帆宣家登 四檔閃亮,台積強勢 群益15火熱,智冠宇峻 押稍價外,鈺太玉晶光認購夯,台指期 短線中性偏多,元太期 展望樂觀,洋基上市 蜜月行情甜,電子零組件股 點火,元月行情 盯四關鍵,權值股上漲動能強,外銷訂單火熱 台股ETF樂開懷,股票ETF十強 規模翻倍,科技型商品 Q1有看頭,台股三優勢 伺機布局,國泰ETF除息列車 啟動,陸股受寵 外資回籠,台股基金大豐收,富邦證券輔導 洋基工程掛牌上市,AES拚進台股2,000元俱樂部,退休基金獲利回吐225億,台股衝出三驚奇,台幣今挑戰25年新高價",249.0
2022-01-05,19.0,"看好台積法說會 外資提前卡位,台積聯發科認購火,富邦國泰金 四檔靚,長榮犀利 優選價平,台指期 仍有高點可期,權證爆量 認購火紅,營收動能向上股 吸睛,台積大聯盟 短多卡位,半導體設備材料 可留意,永豐台灣ESG 配發0.039元,元大高股息龍頭 14日配息,40檔ETF同一天除息,金融傳產優選,外資狂敲 台積市值攻上17兆,匯銀：三理由 台幣年前看升,聘任操盤手 得過往調查,台股再攻頂 暗藏懸念,台幣守新楊金龍防線,IC設計千金 漲不動",221.0
2022-01-06,19.0,"台幣新高 買日圓23年來最便宜,鴻海樺漢認購發燒,台指期 外資減碼空單,永續期 波動放大,AES上季營收攀峰,低基期電子 啟動補漲,力智申購凍資上看3,000億,蘋概電動車 題材撐腰,去年買庫藏件數大減,元大台灣50 利多撐腰,電池儲能股 商機紅火,台股ETF除息 發大紅包,大立光營收 攀11個月新高,鴻海三引擎 催動股價,外資去年淨匯入 12年高點,連11買…推升台股盤中創高,外匯存底 締造三新猷,金融業去年獲利逼近兆元,匯市爆量 台幣創25年新高",227.0
2022-01-07,17.0,"譜瑞貿聯 押價內外15%,雙鴻富采認購聚光,長榮萬海 四檔馬力強,台指期 留意獲利賣壓,20檔興櫃股 表現活潑,0050配息3.2元 34萬人受益,營收三增股 盤面焦點,大型金控股 買盤進駐,綠能電動車可留意,AI汽車科技股 可加碼,高成長科技股 首季亮點,法規限制 短期難量產,千金股震盪 瑞信高盛力挺,台股量縮 股王矽力跌停,力智申購凍資2,946億,解盲達標 國鼎股價飆到熔斷,元大金去年每天賺近1億",203.0
2022-01-08,18.0,"存股族變心 開發、富邦 躍金控人氣王,矽創聯詠 四檔聚焦,網家瑞基認購吸睛,防疫族群 資金避風港,富邦蘋果正二N最猛,矽晶圓ABF載板 聚焦,台積成交量 增至千萬股,物流大亂 麥當勞沒薯餅賣,廣達出貨旺 營收創三高,兆元級代工廠 強者恆強,搶人才 董座喊有感加薪,半導體電動車成衣鏈 聚光,瑞鼎掛牌漲70% 蜜月行情甜,宏碁去年業績增逾15%,台積聯發科 高盛喊買,外資賣超132億 公股護盤,券商好威 營運寫三紀錄,16檔營收攻頂 大戶搶",220.0
2022-01-09,39.0,"金控獲利俏 外資挺進,台新黃文清 挺金融航空,吳岳展 看好杰力迅得,沈永元 選所羅門佳能,牡羊座 運勢大好,1/13 台積法說 五重點聚焦,美股 走勢承壓,群雄並起 市場快速升溫,台股重量級法說 聚光,15檔熱錢湧 吹反攻號,股票ETF 緊盯美國公債操作,日圓短線偏弱震盪,何基鼎 上周冠軍,台灣惠而浦 發表廚房家電新品,國泰費城半導體 定期定額,元大台灣50反1 聚光,雙鴻兆豐14購01 紅不讓,大立光周四說明業績,商用PC 今年可望獨紅,元大台灣50 逢回加碼,聯茂元大19購01 有看頭,何基鼎 挑大宇資網龍,李忠興 青睞萬潤辛耘,盤勢恐劇烈波動 繫好安全帶,元大高股息 有利可圖,商品貨幣看升,美元指數 維持強勢格局,陸股 題材熱炒,長興 股價衝高 外資青睞,電動車火熱 帶旺零件業,美重量級財報來了 概念股出列,台新MSCI中國 留意疫情,人民幣 不確定性增加,晶片大廠搶市 NB鏈迎商機,台表科凱基16購01 吸睛,兆豐李秀利 防雙空夾擊,仁寶 兩引擎熱 營收看增,聖暉群益16購01 潛利大",453.0
2022-01-10,22.0,"疫情擾台股 留意2大變數,元大開發金 四檔搶鏡,日月光智易認購夯,期貨模擬賽 冠軍出爐,ABF載板半導體材料 靚,雙高族群 盤面主流,非電類股 資金避風港,日盛證：2022投資 瞄準升息題材,電動車科技權值股 可留意,晶圓代工矽晶圓 熱力四射,利基電子股 錢景亮,台股長多 科技股當紅,台股ETF除息大戲開鑼 存股族樂開懷,12檔ETF 投資人追捧,去年稅收估超徵4,000億,去年上市櫃營收衝40兆,紅包行情股 投資新亮點,台積電合庫金 犀利,長興大國鋼 有看頭,美物價升溫預期提高,台達電聯發科 吸睛,永豐金聯邦銀 帶勁",262.0
